average_annual_count,primary_state_name,cancer,race_ethnicity,sex,age,age_adjusted_rate,county_state,index_of_medical_underservice_score,popestimate2015,popestimate2016,popestimate2017,popestimate2018,popestimate2019,abbrv,median_household_income_2015,median_household_income_2016,median_household_income_2017,median_household_income_2018,median_household_income_2019
8,Nebraska,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,413.0 ,"Greeley County, NE",54.0,2435,2400,2363,2355,2356,NE,44920,45429,45037,45221,48178
4,Nebraska,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,612.8 ,"Logan County, NE",57.0,791,792,765,755,748,NE,51098,50979,48579,55531,53108
15,Nebraska,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,586.6 ,"Franklin County, NE",51.0,2977,2994,2974,3013,2979,NE,44911,45456,47002,48778,49659
12,Nebraska,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,439.8 ,"Franklin County, NE",51.0,2977,2994,2974,3013,2979,NE,44911,45456,47002,48778,49659
21,Nebraska,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,586.5 ,"Johnson County, NE",56.5,5239,5213,5169,5115,5071,NE,47382,47592,48518,52401,54567
13,Nebraska,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,432.3 ,"Johnson County, NE",56.5,5239,5213,5169,5115,5071,NE,47382,47592,48518,52401,54567
15,Nebraska,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,577.1 ,"Chase County, NE",59.0,3963,3914,3928,3937,3924,NE,55319,51695,57965,54866,57656
10,Nebraska,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,349.7 ,"Chase County, NE",59.0,3963,3914,3928,3937,3924,NE,55319,51695,57965,54866,57656
29,Nebraska,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,568.4 ,"Burt County, NE",59.0,6538,6537,6531,6486,6459,NE,49792,51054,52879,57548,54554
20,Nebraska,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,399.8 ,"Burt County, NE",59.0,6538,6537,6531,6486,6459,NE,49792,51054,52879,57548,54554
130,Nebraska,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,562.1 ,"Dodge County, NE",62.0,36567,36677,36789,36725,36565,NE,48969,51704,53152,51682,60853
125,Nebraska,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,518.3 ,"Dodge County, NE",62.0,36567,36677,36789,36725,36565,NE,48969,51704,53152,51682,60853
10,Nebraska,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,561.6 ,"Boyd County, NE",51.0,2002,1980,1955,1950,1919,NE,42539,41461,43189,42431,46548
8,Nebraska,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,408.0 ,"Boyd County, NE",51.0,2002,1980,1955,1950,1919,NE,42539,41461,43189,42431,46548
71,Nebraska,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,560.6 ,"Washington County, NE",,19917,20213,20328,20617,20729,NE,68435,70727,72385,77838,75197
60,Nebraska,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,457.5 ,"Washington County, NE",,19917,20213,20328,20617,20729,NE,68435,70727,72385,77838,75197
37,Nebraska,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,558.9 ,"Richardson County, NE",50.0,8025,8004,7971,7938,7865,NE,44648,45256,48087,47573,50207
33,Nebraska,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,498.0 ,"Richardson County, NE",50.0,8025,8004,7971,7938,7865,NE,44648,45256,48087,47573,50207
123,Nebraska,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,556.8 ,"Lincoln County, NE",,35501,35487,35265,35148,34914,NE,53856,57445,55934,56803,60924
111,Nebraska,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,445.9 ,"Lincoln County, NE",,35501,35487,35265,35148,34914,NE,53856,57445,55934,56803,60924
31,Nebraska,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,553.7 ,"Merrick County, NE",58.5,7805,7838,7859,7733,7755,NE,51219,52112,59984,56493,53411
22,Nebraska,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,421.2 ,"Merrick County, NE",58.5,7805,7838,7859,7733,7755,NE,51219,52112,59984,56493,53411
21,Nebraska,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,553.4 ,"Dixon County, NE",56.0,5769,5742,5746,5700,5636,NE,52152,52436,54941,54635,57324
18,Nebraska,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,465.3 ,"Dixon County, NE",56.0,5769,5742,5746,5700,5636,NE,52152,52436,54941,54635,57324
21,Nebraska,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,550.2 ,"Furnas County, NE",58.0,4831,4762,4763,4701,4676,NE,40032,44219,50675,49685,50705
20,Nebraska,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,523.2 ,"Furnas County, NE",58.0,4831,4762,4763,4701,4676,NE,40032,44219,50675,49685,50705
15,Nebraska,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,550.0 ,"Webster County, NE",,3592,3566,3505,3534,3487,NE,40444,41616,45768,45058,49518
10,Nebraska,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,329.8 ,"Webster County, NE",,3592,3566,3505,3534,3487,NE,40444,41616,45768,45058,49518
43,Nebraska,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,548.6 ,"Saline County, NE",61.0,14196,14228,14365,14336,14224,NE,55850,51222,53662,54569,59937
39,Nebraska,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,479.3 ,"Saline County, NE",61.0,14196,14228,14365,14336,14224,NE,55850,51222,53662,54569,59937
23,Nebraska,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,548.4 ,"Boone County, NE",61.0,5310,5333,5320,5241,5192,NE,54070,52844,55493,51911,58204
21,Nebraska,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,507.7 ,"Boone County, NE",61.0,5310,5333,5320,5241,5192,NE,54070,52844,55493,51911,58204
24,Nebraska,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,545.7 ,"Fillmore County, NE",56.0,5553,5622,5561,5535,5462,NE,54086,53037,57539,56697,60440
17,Nebraska,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,386.9 ,"Fillmore County, NE",56.0,5553,5622,5561,5535,5462,NE,54086,53037,57539,56697,60440
1400,Nebraska,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,545.2 ,"Douglas County, NE",53.33333333,549029,555607,560733,566391,571327,NE,58405,59226,61706,64580,67264
1395,Nebraska,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,464.5 ,"Douglas County, NE",53.33333333,549029,555607,560733,566391,571327,NE,58405,59226,61706,64580,67264
10,Nebraska,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,543.9 ,"Garfield County, NE",51.0,2014,1994,1986,1974,1969,NE,44643,44016,43478,46245,52707
6,Nebraska,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,396.1 ,"Garfield County, NE",51.0,2014,1994,1986,1974,1969,NE,44643,44016,43478,46245,52707
35,Nebraska,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,535.6 ,"Cuming County, NE",58.0,9075,8957,8947,8935,8846,NE,56995,56419,55465,59219,59505
25,Nebraska,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,401.1 ,"Cuming County, NE",58.0,9075,8957,8947,8935,8846,NE,56995,56419,55465,59219,59505
32,Nebraska,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,532.5 ,"Hamilton County, NE",,9141,9158,9194,9260,9324,NE,65103,63996,68296,60608,68236
24,Nebraska,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,383.8 ,"Hamilton County, NE",,9141,9158,9194,9260,9324,NE,65103,63996,68296,60608,68236
12,Nebraska,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,532.2 ,"Nance County, NE",58.0,3573,3561,3561,3506,3519,NE,46958,47579,48972,47279,55853
12,Nebraska,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,508.2 ,"Nance County, NE",58.0,3573,3561,3561,3506,3519,NE,46958,47579,48972,47279,55853
20,Nebraska,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,529.9 ,"Nuckolls County, NE",52.0,4322,4274,4269,4207,4148,NE,41956,41840,43712,46954,48624
16,Nebraska,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,423.6 ,"Nuckolls County, NE",52.0,4322,4274,4269,4207,4148,NE,41956,41840,43712,46954,48624
86,Nebraska,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,522.8 ,"Cass County, NE",56.0,25421,25647,25935,26189,26248,NE,66519,63707,71166,75177,72915
78,Nebraska,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,469.1 ,"Cass County, NE",56.0,25421,25647,25935,26189,26248,NE,66519,63707,71166,75177,72915
102,Nebraska,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,522.2 ,"Platte County, NE",58.0,32876,33008,33231,33287,33470,NE,58554,59288,57693,63656,62804
86,Nebraska,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,417.6 ,"Platte County, NE",58.0,32876,33008,33231,33287,33470,NE,58554,59288,57693,63656,62804
103,Nebraska,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,521.7 ,"Madison County, NE",60.0,34999,34979,35132,35189,35099,NE,51330,49625,51184,55226,58275
95,Nebraska,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,448.1 ,"Madison County, NE",60.0,34999,34979,35132,35189,35099,NE,51330,49625,51184,55226,58275
12,Nebraska,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,515.0 ,"Hitchcock County, NE",36.0,2879,2828,2806,2801,2762,NE,43054,43502,42567,43880,49451
12,Nebraska,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,600.7 ,"Hitchcock County, NE",36.0,2879,2828,2806,2801,2762,NE,43054,43502,42567,43880,49451
36,Nebraska,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,514.9 ,"Box Butte County, NE",,11325,11176,10835,10733,10783,NE,54652,56537,58728,57952,61522
29,Nebraska,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,393.3 ,"Box Butte County, NE",,11325,11176,10835,10733,10783,NE,54652,56537,58728,57952,61522
79,Nebraska,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,513.6 ,"Gage County, NE",,21715,21625,21621,21495,21513,NE,50746,44166,53305,49931,56817
74,Nebraska,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,454.4 ,"Gage County, NE",,21715,21625,21621,21495,21513,NE,50746,44166,53305,49931,56817
754,Nebraska,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,506.5 ,"Lancaster County, NE",60.0,306096,310306,313772,316527,319090,NE,54422,58873,59681,58618,61383
672,Nebraska,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,408.9 ,"Lancaster County, NE",60.0,306096,310306,313772,316527,319090,NE,54422,58873,59681,58618,61383
16,Nebraska,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,506.5 ,"Valley County, NE",0.0,4168,4201,4227,4197,4158,NE,49929,43405,44907,48604,47981
14,Nebraska,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,392.3 ,"Valley County, NE",0.0,4168,4201,4227,4197,4158,NE,49929,43405,44907,48604,47981
397,Nebraska,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,506.3 ,"Sarpy County, NE",62.0,175173,178355,181376,184062,187196,NE,73856,74374,80842,79358,84016
415,Nebraska,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,465.1 ,"Sarpy County, NE",62.0,175173,178355,181376,184062,187196,NE,73856,74374,80842,79358,84016
121,Nebraska,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,505.9 ,"Buffalo County, NE",47.0,48578,49104,49350,49352,49659,NE,55813,57036,58800,59193,64759
120,Nebraska,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,442.5 ,"Buffalo County, NE",47.0,48578,49104,49350,49352,49659,NE,55813,57036,58800,59193,64759
29,Nebraska,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,500.5 ,"Butler County, NE",47.0,8058,7996,8032,8043,8016,NE,55542,55285,52033,57208,63310
25,Nebraska,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,420.9 ,"Butler County, NE",47.0,8058,7996,8032,8043,8016,NE,55542,55285,52033,57208,63310
22,Nebraska,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,500.2 ,"Kearney County, NE",,6558,6561,6492,6539,6495,NE,50645,66321,62499,64456,64461
22,Nebraska,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,476.5 ,"Kearney County, NE",,6558,6561,6492,6539,6495,NE,50645,66321,62499,64456,64461
32,Nebraska,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,499.8 ,"Knox County, NE",56.0,8468,8484,8439,8405,8332,NE,45566,46647,46163,47906,53676
24,Nebraska,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,392.5 ,"Knox County, NE",56.0,8468,8484,8439,8405,8332,NE,45566,46647,46163,47906,53676
20,Nebraska,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,499.0 ,"Polk County, NE",59.0,5171,5190,5309,5240,5213,NE,61965,53881,61422,59815,66462
14,Nebraska,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,398.9 ,"Polk County, NE",59.0,5171,5190,5309,5240,5213,NE,61965,53881,61422,59815,66462
31,Nebraska,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,496.5 ,"Cedar County, NE",46.0,8518,8604,8515,8453,8402,NE,56092,53864,61159,64570,60400
23,Nebraska,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,352.4 ,"Cedar County, NE",46.0,8518,8604,8515,8453,8402,NE,56092,53864,61159,64570,60400
25,Nebraska,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,495.9 ,"Antelope County, NE",55.0,6415,6345,6341,6308,6298,NE,48546,48799,46560,55371,50771
20,Nebraska,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,404.4 ,"Antelope County, NE",55.0,6415,6345,6341,6308,6298,NE,48546,48799,46560,55371,50771
21,Nebraska,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,495.8 ,"Thayer County, NE",58.0,5129,5080,5034,5039,5003,NE,48947,48668,51757,51299,52439
19,Nebraska,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,528.4 ,"Thayer County, NE",58.0,5129,5080,5034,5039,5003,NE,48947,48668,51757,51299,52439
28,Nebraska,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,488.3 ,"Jefferson County, NE",53.5,7221,7181,7176,7098,7046,NE,46812,47750,48930,47075,56740
23,Nebraska,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,394.5 ,"Jefferson County, NE",53.5,7221,7181,7176,7098,7046,NE,46812,47750,48930,47075,56740
22,Nebraska,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,483.3 ,"Nemaha County, NE",60.0,7005,6973,6957,6957,6972,NE,52034,49242,52229,52069,55343
23,Nebraska,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,440.8 ,"Nemaha County, NE",60.0,7005,6973,6957,6957,6972,NE,52034,49242,52229,52069,55343
91,Nebraska,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,482.7 ,"Adams County, NE",0.0,31567,31683,31808,31514,31363,NE,48579,48010,53321,55167,55182
97,Nebraska,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,480.8 ,"Adams County, NE",0.0,31567,31683,31808,31514,31363,NE,48579,48010,53321,55167,55182
160,Nebraska,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,482.6 ,"Hall County, NE",67.0,61132,61353,61201,61286,61353,NE,50093,52315,54546,53792,57371
148,Nebraska,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,422.1 ,"Hall County, NE",67.0,61132,61353,61201,61286,61353,NE,50093,52315,54546,53792,57371
20,Nebraska,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,482.1 ,"Clay County, NE",44.0,6291,6135,6186,6202,6203,NE,51431,51712,51775,56259,63829
21,Nebraska,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,460.3 ,"Clay County, NE",44.0,6291,6135,6186,6202,6203,NE,51431,51712,51775,56259,63829
107,Nebraska,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,481.4 ,"Scotts Bluff County, NE",0.0,36245,36420,36160,35925,35618,NE,43428,46641,48662,50247,50263
103,Nebraska,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,418.4 ,"Scotts Bluff County, NE",0.0,36245,36420,36160,35925,35618,NE,43428,46641,48662,50247,50263
23,Nebraska,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,480.3 ,"Howard County, NE",60.0,6382,6407,6396,6457,6445,NE,52464,54803,54671,52292,56881
21,Nebraska,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,439.3 ,"Howard County, NE",60.0,6382,6407,6396,6457,6445,NE,52464,54803,54671,52292,56881
7,Nebraska,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,480.1 ,"Deuel County, NE",60.0,1910,1861,1861,1821,1794,NE,47641,48546,47584,47097,48793
6,Nebraska,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,370.9 ,"Deuel County, NE",60.0,1910,1861,1861,1821,1794,NE,47641,48546,47584,47097,48793
11,Nebraska,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,477.9 ,"Pawnee County, NE",59.0,2691,2699,2621,2623,2613,NE,43646,42389,42962,45487,47006
10,Nebraska,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,389.6 ,"Pawnee County, NE",59.0,2691,2699,2621,2623,2613,NE,43646,42389,42962,45487,47006
68,Nebraska,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,477.8 ,"Saunders County, NE",53.66666667,20949,20992,21032,21274,21578,NE,61025,66330,63849,67897,71086
62,Nebraska,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,454.7 ,"Saunders County, NE",53.66666667,20949,20992,21032,21274,21578,NE,61025,66330,63849,67897,71086
14,Nebraska,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,474.5 ,"Thurston County, NE",55.0,7073,7139,7196,7274,7224,NE,42290,43737,45328,45405,48891
16,Nebraska,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,470.9 ,"Thurston County, NE",55.0,7073,7139,7196,7274,7224,NE,42290,43737,45328,45405,48891
44,Nebraska,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,473.3 ,"York County, NE",,13797,13740,13762,13748,13679,NE,59500,53960,55950,61478,59749
42,Nebraska,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,441.0 ,"York County, NE",,13797,13740,13762,13748,13679,NE,59500,53960,55950,61478,59749
37,Nebraska,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,472.9 ,"Custer County, NE",0.0,10828,10824,10869,10830,10777,NE,51014,47199,50627,49995,51004
35,Nebraska,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,409.3 ,"Custer County, NE",0.0,10828,10824,10869,10830,10777,NE,51014,47199,50627,49995,51004
10,Nebraska,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,464.5 ,"Perkins County, NE",,2932,2892,2886,2902,2891,NE,58066,59732,55033,57251,63443
6,Nebraska,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,269.9 ,"Perkins County, NE",,2932,2892,2886,2902,2891,NE,58066,59732,55033,57251,63443
48,Nebraska,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,464.3 ,"Otoe County, NE",,15842,15950,15956,15983,16012,NE,53015,55030,60469,60734,66293
52,Nebraska,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,482.7 ,"Otoe County, NE",,15842,15950,15956,15983,16012,NE,53015,55030,60469,60734,66293
32,Nebraska,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,462.9 ,"Keith County, NE",,8136,8096,8070,8003,8034,NE,46888,46431,47598,52086,51478
29,Nebraska,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,443.3 ,"Keith County, NE",,8136,8096,8070,8003,8034,NE,46888,46431,47598,52086,51478
18,Nebraska,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,460.7 ,"Sheridan County, NE",,5216,5235,5268,5189,5246,NE,47005,41128,41247,43819,46159
