average_annual_count,primary_state_name,cancer,race_ethnicity,sex,age,age_adjusted_rate,county_state,index_of_medical_underservice_score,popestimate2015,popestimate2016,popestimate2017,popestimate2018,popestimate2019,abbrv,median_household_income_2015,median_household_income_2016,median_household_income_2017,median_household_income_2018,median_household_income_2019
266,Michigan,All Cancer Sites,  White Non-Hispanic,All Sexes,All Ages,457.5 ,"Sanilac County, MI",57.5,41464,41405,41242,41192,41170,MI,41861,43579,47287,46184,49917
400,Michigan,All Cancer Sites,White (includes Hispanic),All Sexes,All Ages,451.4 ,"Shiawassee County, MI",74.0,68505,68542,68400,68133,68122,MI,50807,52716,53055,54149,55633
398,Michigan,All Cancer Sites,  White Non-Hispanic,All Sexes,All Ages,455.7 ,"Shiawassee County, MI",74.0,68505,68542,68400,68133,68122,MI,50807,52716,53055,54149,55633
516,Michigan,All Cancer Sites,White (includes Hispanic),All Sexes,All Ages,451.4 ,"Lapeer County, MI",,88368,88171,88122,87921,87607,MI,57774,56079,57621,65209,66415
4,Michigan,All Cancer Sites,  White Hispanic,All Sexes,All Ages,121.0 ,"Lapeer County, MI",,88368,88171,88122,87921,87607,MI,57774,56079,57621,65209,66415
513,Michigan,All Cancer Sites,  White Non-Hispanic,All Sexes,All Ages,458.6 ,"Lapeer County, MI",,88368,88171,88122,87921,87607,MI,57774,56079,57621,65209,66415
4,Michigan,All Cancer Sites,Black (includes Hispanic),All Sexes,All Ages,537.3 ,"Lapeer County, MI",,88368,88171,88122,87921,87607,MI,57774,56079,57621,65209,66415
4,Michigan,All Cancer Sites,Amer. Indian / AK Native (includes Hispanic),All Sexes,All Ages,"1,124.0 ","Lapeer County, MI",,88368,88171,88122,87921,87607,MI,57774,56079,57621,65209,66415
5,Michigan,All Cancer Sites,Hispanic (any race),All Sexes,All Ages,164.8 ,"Lapeer County, MI",,88368,88171,88122,87921,87607,MI,57774,56079,57621,65209,66415
149,Michigan,All Cancer Sites,White (includes Hispanic),All Sexes,All Ages,450.8 ,"Osceola County, MI",53.0,23177,23170,23267,23377,23460,MI,41782,41018,41268,45607,47343
149,Michigan,All Cancer Sites,  White Non-Hispanic,All Sexes,All Ages,454.2 ,"Osceola County, MI",53.0,23177,23170,23267,23377,23460,MI,41782,41018,41268,45607,47343
833,Michigan,All Cancer Sites,White (includes Hispanic),All Sexes,All Ages,449.7 ,"Berrien County, MI",64.0,155022,154325,154128,153790,153401,MI,46588,47237,48924,51509,50659
9,Michigan,All Cancer Sites,  White Hispanic,All Sexes,All Ages,207.6 ,"Berrien County, MI",64.0,155022,154325,154128,153790,153401,MI,46588,47237,48924,51509,50659
824,Michigan,All Cancer Sites,  White Non-Hispanic,All Sexes,All Ages,456.0 ,"Berrien County, MI",64.0,155022,154325,154128,153790,153401,MI,46588,47237,48924,51509,50659
115,Michigan,All Cancer Sites,Black (includes Hispanic),All Sexes,All Ages,506.9 ,"Berrien County, MI",64.0,155022,154325,154128,153790,153401,MI,46588,47237,48924,51509,50659
6,Michigan,All Cancer Sites,Amer. Indian / AK Native (includes Hispanic),All Sexes,All Ages,579.0 ,"Berrien County, MI",64.0,155022,154325,154128,153790,153401,MI,46588,47237,48924,51509,50659
8,Michigan,All Cancer Sites,Asian / Pacific Islander (includes Hispanic),All Sexes,All Ages,275.5 ,"Berrien County, MI",64.0,155022,154325,154128,153790,153401,MI,46588,47237,48924,51509,50659
10,Michigan,All Cancer Sites,Hispanic (any race),All Sexes,All Ages,215.4 ,"Berrien County, MI",64.0,155022,154325,154128,153790,153401,MI,46588,47237,48924,51509,50659
969,Michigan,All Cancer Sites,White (includes Hispanic),All Sexes,All Ages,449.5 ,"Saginaw County, MI",51.0,193305,192507,191965,190791,190539,MI,43344,45739,45433,48805,48471
47,Michigan,All Cancer Sites,  White Hispanic,All Sexes,All Ages,374.4 ,"Saginaw County, MI",51.0,193305,192507,191965,190791,190539,MI,43344,45739,45433,48805,48471
922,Michigan,All Cancer Sites,  White Non-Hispanic,All Sexes,All Ages,453.3 ,"Saginaw County, MI",51.0,193305,192507,191965,190791,190539,MI,43344,45739,45433,48805,48471
186,Michigan,All Cancer Sites,Black (includes Hispanic),All Sexes,All Ages,469.4 ,"Saginaw County, MI",51.0,193305,192507,191965,190791,190539,MI,43344,45739,45433,48805,48471
4,Michigan,All Cancer Sites,Amer. Indian / AK Native (includes Hispanic),All Sexes,All Ages,361.3 ,"Saginaw County, MI",51.0,193305,192507,191965,190791,190539,MI,43344,45739,45433,48805,48471
8,Michigan,All Cancer Sites,Asian / Pacific Islander (includes Hispanic),All Sexes,All Ages,303.2 ,"Saginaw County, MI",51.0,193305,192507,191965,190791,190539,MI,43344,45739,45433,48805,48471
51,Michigan,All Cancer Sites,Hispanic (any race),All Sexes,All Ages,378.3 ,"Saginaw County, MI",51.0,193305,192507,191965,190791,190539,MI,43344,45739,45433,48805,48471
591,Michigan,All Cancer Sites,White (includes Hispanic),All Sexes,All Ages,448.3 ,"Eaton County, MI",0.0,108661,109183,109456,109710,110268,MI,56760,57807,64318,66716,65891
7,Michigan,All Cancer Sites,  White Hispanic,All Sexes,All Ages,177.3 ,"Eaton County, MI",0.0,108661,109183,109456,109710,110268,MI,56760,57807,64318,66716,65891
584,Michigan,All Cancer Sites,  White Non-Hispanic,All Sexes,All Ages,454.6 ,"Eaton County, MI",0.0,108661,109183,109456,109710,110268,MI,56760,57807,64318,66716,65891
27,Michigan,All Cancer Sites,Black (includes Hispanic),All Sexes,All Ages,367.0 ,"Eaton County, MI",0.0,108661,109183,109456,109710,110268,MI,56760,57807,64318,66716,65891
3,Michigan,All Cancer Sites,Amer. Indian / AK Native (includes Hispanic),All Sexes,All Ages,552.8 ,"Eaton County, MI",0.0,108661,109183,109456,109710,110268,MI,56760,57807,64318,66716,65891
4,Michigan,All Cancer Sites,Asian / Pacific Islander (includes Hispanic),All Sexes,All Ages,175.7 ,"Eaton County, MI",0.0,108661,109183,109456,109710,110268,MI,56760,57807,64318,66716,65891
10,Michigan,All Cancer Sites,Hispanic (any race),All Sexes,All Ages,223.6 ,"Eaton County, MI",0.0,108661,109183,109456,109710,110268,MI,56760,57807,64318,66716,65891
1375,Michigan,All Cancer Sites,White (includes Hispanic),All Sexes,All Ages,444.0 ,"Washtenaw County, MI",68.33333333,362975,366135,368807,369483,367601,MI,62401,66040,70509,72267,76728
13,Michigan,All Cancer Sites,  White Hispanic,All Sexes,All Ages,171.2 ,"Washtenaw County, MI",68.33333333,362975,366135,368807,369483,367601,MI,62401,66040,70509,72267,76728
1362,Michigan,All Cancer Sites,  White Non-Hispanic,All Sexes,All Ages,451.2 ,"Washtenaw County, MI",68.33333333,362975,366135,368807,369483,367601,MI,62401,66040,70509,72267,76728
187,Michigan,All Cancer Sites,Black (includes Hispanic),All Sexes,All Ages,461.7 ,"Washtenaw County, MI",68.33333333,362975,366135,368807,369483,367601,MI,62401,66040,70509,72267,76728
7,Michigan,All Cancer Sites,Amer. Indian / AK Native (includes Hispanic),All Sexes,All Ages,557.9 ,"Washtenaw County, MI",68.33333333,362975,366135,368807,369483,367601,MI,62401,66040,70509,72267,76728
63,Michigan,All Cancer Sites,Asian / Pacific Islander (includes Hispanic),All Sexes,All Ages,265.0 ,"Washtenaw County, MI",68.33333333,362975,366135,368807,369483,367601,MI,62401,66040,70509,72267,76728
20,Michigan,All Cancer Sites,Hispanic (any race),All Sexes,All Ages,219.7 ,"Washtenaw County, MI",68.33333333,362975,366135,368807,369483,367601,MI,62401,66040,70509,72267,76728
165,Michigan,All Cancer Sites,White (includes Hispanic),All Sexes,All Ages,443.4 ,"Menominee County, MI",59.0,23476,23208,22981,22927,22780,MI,42591,42306,48627,46486,49189
164,Michigan,All Cancer Sites,  White Non-Hispanic,All Sexes,All Ages,445.4 ,"Menominee County, MI",59.0,23476,23208,22981,22927,22780,MI,42591,42306,48627,46486,49189
4,Michigan,All Cancer Sites,Amer. Indian / AK Native (includes Hispanic),All Sexes,All Ages,739.6 ,"Menominee County, MI",59.0,23476,23208,22981,22927,22780,MI,42591,42306,48627,46486,49189
218,Michigan,All Cancer Sites,White (includes Hispanic),All Sexes,All Ages,442.9 ,"Gratiot County, MI",61.0,41331,40955,40979,40602,40711,MI,42800,42642,42653,48988,51046
5,Michigan,All Cancer Sites,  White Hispanic,All Sexes,All Ages,295.3 ,"Gratiot County, MI",61.0,41331,40955,40979,40602,40711,MI,42800,42642,42653,48988,51046
213,Michigan,All Cancer Sites,  White Non-Hispanic,All Sexes,All Ages,448.4 ,"Gratiot County, MI",61.0,41331,40955,40979,40602,40711,MI,42800,42642,42653,48988,51046
6,Michigan,All Cancer Sites,Hispanic (any race),All Sexes,All Ages,409.6 ,"Gratiot County, MI",61.0,41331,40955,40979,40602,40711,MI,42800,42642,42653,48988,51046
164,Michigan,All Cancer Sites,White (includes Hispanic),All Sexes,All Ages,442.5 ,"Leelanau County, MI",61.0,21633,21507,21645,21714,21761,MI,61397,62174,66372,67349,72888
163,Michigan,All Cancer Sites,  White Non-Hispanic,All Sexes,All Ages,448.5 ,"Leelanau County, MI",61.0,21633,21507,21645,21714,21761,MI,61397,62174,66372,67349,72888
839,Michigan,All Cancer Sites,White (includes Hispanic),All Sexes,All Ages,439.7 ,"Jackson County, MI",0.0,159264,158277,158563,158566,158510,MI,50683,50809,50895,52047,56001
7,Michigan,All Cancer Sites,  White Hispanic,All Sexes,All Ages,217.7 ,"Jackson County, MI",0.0,159264,158277,158563,158566,158510,MI,50683,50809,50895,52047,56001
832,Michigan,All Cancer Sites,  White Non-Hispanic,All Sexes,All Ages,443.9 ,"Jackson County, MI",0.0,159264,158277,158563,158566,158510,MI,50683,50809,50895,52047,56001
61,Michigan,All Cancer Sites,Black (includes Hispanic),All Sexes,All Ages,565.3 ,"Jackson County, MI",0.0,159264,158277,158563,158566,158510,MI,50683,50809,50895,52047,56001
3,Michigan,All Cancer Sites,Amer. Indian / AK Native (includes Hispanic),All Sexes,All Ages,448.4 ,"Jackson County, MI",0.0,159264,158277,158563,158566,158510,MI,50683,50809,50895,52047,56001
3,Michigan,All Cancer Sites,Asian / Pacific Islander (includes Hispanic),All Sexes,All Ages,232.3 ,"Jackson County, MI",0.0,159264,158277,158563,158566,158510,MI,50683,50809,50895,52047,56001
10,Michigan,All Cancer Sites,Hispanic (any race),All Sexes,All Ages,287.6 ,"Jackson County, MI",0.0,159264,158277,158563,158566,158510,MI,50683,50809,50895,52047,56001
307,Michigan,All Cancer Sites,White (includes Hispanic),All Sexes,All Ages,438.5 ,"Ionia County, MI",,64056,64187,64284,64276,64697,MI,51013,50383,57318,61667,59582
4,Michigan,All Cancer Sites,  White Hispanic,All Sexes,All Ages,260.3 ,"Ionia County, MI",,64056,64187,64284,64276,64697,MI,51013,50383,57318,61667,59582
303,Michigan,All Cancer Sites,  White Non-Hispanic,All Sexes,All Ages,443.2 ,"Ionia County, MI",,64056,64187,64284,64276,64697,MI,51013,50383,57318,61667,59582
5,Michigan,All Cancer Sites,Black (includes Hispanic),All Sexes,All Ages,565.4 ,"Ionia County, MI",,64056,64187,64284,64276,64697,MI,51013,50383,57318,61667,59582
4,Michigan,All Cancer Sites,Hispanic (any race),All Sexes,All Ages,298.7 ,"Ionia County, MI",,64056,64187,64284,64276,64697,MI,51013,50383,57318,61667,59582
825,Michigan,All Cancer Sites,White (includes Hispanic),All Sexes,All Ages,436.1 ,"Muskegon County, MI",0.0,172447,173227,173645,173599,173566,MI,46709,44473,48885,49960,50730
16,Michigan,All Cancer Sites,  White Hispanic,All Sexes,All Ages,354.7 ,"Muskegon County, MI",0.0,172447,173227,173645,173599,173566,MI,46709,44473,48885,49960,50730
809,Michigan,All Cancer Sites,  White Non-Hispanic,All Sexes,All Ages,438.7 ,"Muskegon County, MI",0.0,172447,173227,173645,173599,173566,MI,46709,44473,48885,49960,50730
103,Michigan,All Cancer Sites,Black (includes Hispanic),All Sexes,All Ages,453.2 ,"Muskegon County, MI",0.0,172447,173227,173645,173599,173566,MI,46709,44473,48885,49960,50730
9,Michigan,All Cancer Sites,Amer. Indian / AK Native (includes Hispanic),All Sexes,All Ages,455.7 ,"Muskegon County, MI",0.0,172447,173227,173645,173599,173566,MI,46709,44473,48885,49960,50730
17,Michigan,All Cancer Sites,Hispanic (any race),All Sexes,All Ages,328.1 ,"Muskegon County, MI",0.0,172447,173227,173645,173599,173566,MI,46709,44473,48885,49960,50730
276,Michigan,All Cancer Sites,White (includes Hispanic),All Sexes,All Ages,435.2 ,"Newaygo County, MI",55.5,47882,47811,48320,48839,48980,MI,45086,47221,47521,48860,51772
4,Michigan,All Cancer Sites,  White Hispanic,All Sexes,All Ages,252.7 ,"Newaygo County, MI",55.5,47882,47811,48320,48839,48980,MI,45086,47221,47521,48860,51772
272,Michigan,All Cancer Sites,  White Non-Hispanic,All Sexes,All Ages,438.6 ,"Newaygo County, MI",55.5,47882,47811,48320,48839,48980,MI,45086,47221,47521,48860,51772
5,Michigan,All Cancer Sites,Hispanic (any race),All Sexes,All Ages,283.9 ,"Newaygo County, MI",55.5,47882,47811,48320,48839,48980,MI,45086,47221,47521,48860,51772
147,Michigan,All Cancer Sites,White (includes Hispanic),All Sexes,All Ages,433.3 ,"Otsego County, MI",,24203,24408,24528,24641,24668,MI,50420,50061,51814,51292,52392
146,Michigan,All Cancer Sites,  White Non-Hispanic,All Sexes,All Ages,436.3 ,"Otsego County, MI",,24203,24408,24528,24641,24668,MI,50420,50061,51814,51292,52392
94,Michigan,All Cancer Sites,White (includes Hispanic),All Sexes,All Ages,430.5 ,"Alcona County, MI",52.0,10330,10360,10309,10360,10405,MI,37618,37900,41615,39862,41491
94,Michigan,All Cancer Sites,  White Non-Hispanic,All Sexes,All Ages,426.8 ,"Alcona County, MI",52.0,10330,10360,10309,10360,10405,MI,37618,37900,41615,39862,41491
1073,Michigan,All Cancer Sites,White (includes Hispanic),All Sexes,All Ages,430.5 ,"Ingham County, MI",59.5,287096,289804,292018,291612,292406,MI,47470,49387,51186,52837,54704
47,Michigan,All Cancer Sites,  White Hispanic,All Sexes,All Ages,385.0 ,"Ingham County, MI",59.5,287096,289804,292018,291612,292406,MI,47470,49387,51186,52837,54704
1026,Michigan,All Cancer Sites,  White Non-Hispanic,All Sexes,All Ages,433.3 ,"Ingham County, MI",59.5,287096,289804,292018,291612,292406,MI,47470,49387,51186,52837,54704
119,Michigan,All Cancer Sites,Black (includes Hispanic),All Sexes,All Ages,402.1 ,"Ingham County, MI",59.5,287096,289804,292018,291612,292406,MI,47470,49387,51186,52837,54704
7,Michigan,All Cancer Sites,Amer. Indian / AK Native (includes Hispanic),All Sexes,All Ages,387.2 ,"Ingham County, MI",59.5,287096,289804,292018,291612,292406,MI,47470,49387,51186,52837,54704
23,Michigan,All Cancer Sites,Asian / Pacific Islander (includes Hispanic),All Sexes,All Ages,208.9 ,"Ingham County, MI",59.5,287096,289804,292018,291612,292406,MI,47470,49387,51186,52837,54704
56,Michigan,All Cancer Sites,Hispanic (any race),All Sexes,All Ages,414.1 ,"Ingham County, MI",59.5,287096,289804,292018,291612,292406,MI,47470,49387,51186,52837,54704
197,Michigan,All Cancer Sites,White (includes Hispanic),All Sexes,All Ages,430.2 ,"Iosco County, MI",58.5,25343,25284,25128,25103,25127,MI,39874,39721,41755,41256,43605
196,Michigan,All Cancer Sites,  White Non-Hispanic,All Sexes,All Ages,433.4 ,"Iosco County, MI",58.5,25343,25284,25128,25103,25127,MI,39874,39721,41755,41256,43605
226,Michigan,All Cancer Sites,White (includes Hispanic),All Sexes,All Ages,429.9 ,"Mecosta County, MI",61.0,43005,43141,43258,43400,43453,MI,41755,41759,45785,45804,47705
225,Michigan,All Cancer Sites,  White Non-Hispanic,All Sexes,All Ages,430.6 ,"Mecosta County, MI",61.0,43005,43141,43258,43400,43453,MI,41755,41759,45785,45804,47705
168,Michigan,All Cancer Sites,White (includes Hispanic),All Sexes,All Ages,427.0 ,"Antrim County, MI",61.0,23035,23079,23270,23323,23324,MI,49118,50356,50583,56456,58317
168,Michigan,All Cancer Sites,  White Non-Hispanic,All Sexes,All Ages,430.6 ,"Antrim County, MI",61.0,23035,23079,23270,23323,23324,MI,49118,50356,50583,56456,58317
260,Michigan,All Cancer Sites,White (includes Hispanic),All Sexes,All Ages,426.9 ,"Hillsdale County, MI",49.0,45883,45773,45820,45702,45605,MI,46786,49049,47610,50388,50015
259,Michigan,All Cancer Sites,  White Non-Hispanic,All Sexes,All Ages,429.8 ,"Hillsdale County, MI",49.0,45883,45773,45820,45702,45605,MI,46786,49049,47610,50388,50015
1000,Michigan,All Cancer Sites,White (includes Hispanic),All Sexes,All Ages,426.3 ,"Livingston County, MI",61.0,187171,188547,189869,191190,191995,MI,76934,79388,82076,84048,87827
5,Michigan,All Cancer Sites,  White Hispanic,All Sexes,All Ages,247.0 ,"Livingston County, MI",61.0,187171,188547,189869,191190,191995,MI,76934,79388,82076,84048,87827
994,Michigan,All Cancer Sites,  White Non-Hispanic,All Sexes,All Ages,428.9 ,"Livingston County, MI",61.0,187171,188547,189869,191190,191995,MI,76934,79388,82076,84048,87827
6,Michigan,All Cancer Sites,Asian / Pacific Islander (includes Hispanic),All Sexes,All Ages,307.4 ,"Livingston County, MI",61.0,187171,188547,189869,191190,191995,MI,76934,79388,82076,84048,87827
6,Michigan,All Cancer Sites,Hispanic (any race),All Sexes,All Ages,238.5 ,"Livingston County, MI",61.0,187171,188547,189869,191190,191995,MI,76934,79388,82076,84048,87827
644,Michigan,All Cancer Sites,White (includes Hispanic),All Sexes,All Ages,425.1 ,"Calhoun County, MI",54.0,134327,134344,134180,134049,134159,MI,43864,46423,46113,48413,50205
8,Michigan,All Cancer Sites,  White Hispanic,All Sexes,All Ages,230.9 ,"Calhoun County, MI",54.0,134327,134344,134180,134049,134159,MI,43864,46423,46113,48413,50205
635,Michigan,All Cancer Sites,  White Non-Hispanic,All Sexes,All Ages,430.3 ,"Calhoun County, MI",54.0,134327,134344,134180,134049,134159,MI,43864,46423,46113,48413,50205
71,Michigan,All Cancer Sites,Black (includes Hispanic),All Sexes,All Ages,432.2 ,"Calhoun County, MI",54.0,134327,134344,134180,134049,134159,MI,43864,46423,46113,48413,50205
3,Michigan,All Cancer Sites,Amer. Indian / AK Native (includes Hispanic),All Sexes,All Ages,275.4 ,"Calhoun County, MI",54.0,134327,134344,134180,134049,134159,MI,43864,46423,46113,48413,50205
7,Michigan,All Cancer Sites,Asian / Pacific Islander (includes Hispanic),All Sexes,All Ages,236.0 ,"Calhoun County, MI",54.0,134327,134344,134180,134049,134159,MI,43864,46423,46113,48413,50205
10,Michigan,All Cancer Sites,Hispanic (any race),All Sexes,All Ages,237.7 ,"Calhoun County, MI",54.0,134327,134344,134180,134049,134159,MI,43864,46423,46113,48413,50205
159,Michigan,All Cancer Sites,White (includes Hispanic),All Sexes,All Ages,424.7 ,"Dickinson County, MI",,25661,25499,25424,25371,25239,MI,47616,46094,48291,52348,53751
158,Michigan,All Cancer Sites,  White Non-Hispanic,All Sexes,All Ages,422.1 ,"Dickinson County, MI",,25661,25499,25424,25371,25239,MI,47616,46094,48291,52348,53751
167,Michigan,All Cancer Sites,White (includes Hispanic),All Sexes,All Ages,424.2 ,"Manistee County, MI",58.5,24457,24424,24393,24455,24558,MI,41811,46851,45504,47401,50047
166,Michigan,All Cancer Sites,  White Non-Hispanic,All Sexes,All Ages,428.1 ,"Manistee County, MI",58.5,24457,24424,24393,24455,24558,MI,41811,46851,45504,47401,50047
6,Michigan,All Cancer Sites,Amer. Indian / AK Native (includes Hispanic),All Sexes,All Ages,714.9 ,"Manistee County, MI",58.5,24457,24424,24393,24455,24558,MI,41811,46851,45504,47401,50047
333,Michigan,All Cancer Sites,White (includes Hispanic),All Sexes,All Ages,422.4 ,"Montcalm County, MI",0.0,62763,62953,63527,63936,63888,MI,41728,46877,46664,50396,52089
