County,Average Annual Count,State,Cancer,Race/Ethnicity,Sex,Age,"Age-Adjusted Incidence Rate cases per 100,000"
Sweet Grass County  6,16,Montana,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,505.8 
Valley County  6,27,Montana,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,482.2 
Deer Lodge County  6,36,Montana,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,477.3 
Gallatin County  6,239,Montana,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,471.7 
Golden Valley County  6,4,Montana,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,465.4 
Mineral County  6,19,Montana,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,464.6 
Fergus County  6,42,Montana,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,462.2 
Meagher County  6,9,Montana,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,458.0 
Ravalli County  6,157,Montana,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,455.4 
Daniels County  6,7,Montana,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,454.4 
Hill County  6,39,Montana,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,450.8 
Richland County  6,30,Montana,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,446.2 
Cascade County  6,226,Montana,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,444.0 
Park County  6,56,Montana,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,441.7 
Missoula County  6,277,Montana,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,440.4 
Pondera County  6,17,Montana,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,435.8 
Carbon County  6,39,Montana,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,432.4 
Liberty County  6,7,Montana,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,429.9 
Chouteau County  6,17,Montana,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,428.4 
Teton County  6,19,Montana,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,424.7 
Powder River County  6,7,Montana,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,414.2 
Toole County  6,13,Montana,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,403.7 
Garfield County  6,4,Montana,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,398.8 
Madison County  6,32,Montana,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,392.1 
Wibaux County  6,3,Montana,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,389.2 
Granite County  6,13,Montana,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,384.2 
Blaine County  6,14,Montana,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,380.2 
Beaverhead County  6,27,Montana,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,376.2 
Judith Basin County  6,5,Montana,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,278.9 
Carter County  6,6,Montana,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,633.4 
Prairie County  6,5,Montana,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,597.4 
Golden Valley County  6,4,Montana,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,566.8 
Musselshell County  6,19,Montana,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,553.5 
Fallon County  6,10,Montana,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,536.1 
Rosebud County  6,28,Montana,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,531.1 
Yellowstone County  6,497,Montana,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,497.8 
Valley County  6,27,Montana,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,497.1 
Broadwater County  6,21,Montana,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,484.5 
Flathead County  6,306,Montana,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,466.3 
Sanders County  6,50,Montana,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,464.5 
Lewis and Clark County  6,204,Montana,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,457.5 
Jefferson County  6,38,Montana,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,456.8 
Pondera County  6,19,Montana,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,454.7 
Big Horn County  6,31,Montana,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,453.2 
Stillwater County  6,30,Montana,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,450.4 
Phillips County  6,14,Montana,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,445.9 
Silver Bow County  6,101,Montana,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,441.4 
Lincoln County  6,71,Montana,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,440.1 
Powell County  6,19,Montana,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,434.2 
Teton County  6,20,Montana,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,432.2 
Missoula County  6,284,Montana,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,428.7 
Hill County  6,39,Montana,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,427.9 
Meagher County  6,7,Montana,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,423.8 
Lake County  6,88,Montana,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,419.6 
Beaverhead County  6,27,Montana,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,418.5 
McCone County  6,5,Montana,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,416.7 
Carbon County  6,35,Montana,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,416.0 
Richland County  6,25,Montana,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,414.8 
Garfield County  6,4,Montana,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,413.1 
Granite County  6,11,Montana,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,412.2 
Park County  6,52,Montana,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,410.4 
Cascade County  6,220,Montana,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,407.6 
Roosevelt County  6,22,Montana,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,407.3 
Dawson County  6,23,Montana,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,404.6 
Glacier County  6,28,Montana,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,404.4 
Fergus County  6,32,Montana,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,402.5 
Custer County  6,33,Montana,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,401.7 
Gallatin County  6,200,Montana,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,400.6 
Sheridan County  6,12,Montana,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,399.8 
Judith Basin County  6,6,Montana,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,398.5 
Deer Lodge County  6,28,Montana,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,397.1 
Liberty County  6,7,Montana,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,390.5 
Madison County  6,26,Montana,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,372.9 
Powder River County  6,5,Montana,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,367.0 
Ravalli County  6,125,Montana,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,365.1 
Sweet Grass County  6,10,Montana,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,364.2 
Chouteau County  6,14,Montana,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,338.9 
Mineral County  6,12,Montana,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,338.8 
Wheatland County  6,6,Montana,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,334.8 
Blaine County  6,13,Montana,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,334.1 
Toole County  6,11,Montana,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,333.4 
Daniels County  6,4,Montana,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,239.8 
Garden County  6,10,Nebraska,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,672.2 
Sherman County  6,15,Nebraska,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,659.7 
Greeley County  6,11,Nebraska,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,614.4 
Logan County  6,4,Nebraska,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,612.8 
Franklin County  6,15,Nebraska,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,586.6 
Johnson County  6,21,Nebraska,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,586.5 
Chase County  6,15,Nebraska,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,577.1 
Burt County  6,29,Nebraska,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,568.4 
Dodge County  6,130,Nebraska,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,562.1 
Boyd County  6,10,Nebraska,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,561.6 
Washington County  6,71,Nebraska,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,560.6 
Richardson County  6,37,Nebraska,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,558.9 
Lincoln County  6,123,Nebraska,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,556.8 
Merrick County  6,31,Nebraska,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,553.7 
Dixon County  6,21,Nebraska,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,553.4 
Furnas County  6,21,Nebraska,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,550.2 
Webster County  6,15,Nebraska,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,550.0 
Saline County  6,43,Nebraska,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,548.6 
Boone County  6,23,Nebraska,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,548.4 
Fillmore County  6,24,Nebraska,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,545.7 
Douglas County  6,1400,Nebraska,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,545.2 
Garfield County  6,10,Nebraska,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,543.9 
Cuming County  6,35,Nebraska,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,535.6 
Hamilton County  6,32,Nebraska,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,532.5 
Nance County  6,12,Nebraska,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,532.2 
Nuckolls County  6,20,Nebraska,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,529.9 
Cass County  6,86,Nebraska,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,522.8 
Platte County  6,102,Nebraska,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,522.2 
Madison County  6,103,Nebraska,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,521.7 
Hitchcock County  6,12,Nebraska,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,515.0 
Box Butte County  6,36,Nebraska,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,514.9 
Gage County  6,79,Nebraska,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,513.6 
Lancaster County  6,754,Nebraska,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,506.5 
Valley County  6,16,Nebraska,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,506.5 
Sarpy County  6,397,Nebraska,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,506.3 
Buffalo County  6,121,Nebraska,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,505.9 
Butler County  6,29,Nebraska,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,500.5 
Kearney County  6,22,Nebraska,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,500.2 
Knox County  6,32,Nebraska,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,499.8 
Polk County  6,20,Nebraska,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,499.0 
Cedar County  6,31,Nebraska,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,496.5 
Antelope County  6,25,Nebraska,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,495.9 
Thayer County  6,21,Nebraska,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,495.8 
Jefferson County  6,28,Nebraska,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,488.3 
Nemaha County  6,22,Nebraska,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,483.3 
Adams County  6,91,Nebraska,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,482.7 
Hall County  6,160,Nebraska,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,482.6 
Clay County  6,20,Nebraska,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,482.1 
Scotts Bluff County  6,107,Nebraska,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,481.4 
Howard County  6,23,Nebraska,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,480.3 
Deuel County  6,7,Nebraska,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,480.1 
Pawnee County  6,11,Nebraska,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,477.9 
Saunders County  6,68,Nebraska,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,477.8 
Thurston County  6,14,Nebraska,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,474.5 
York County  6,44,Nebraska,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,473.3 
Custer County  6,37,Nebraska,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,472.9 
Perkins County  6,10,Nebraska,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,464.5 
Otoe County  6,48,Nebraska,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,464.3 
Keith County  6,32,Nebraska,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,462.9 
Sheridan County  6,18,Nebraska,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,460.7 
Dawson County  6,61,Nebraska,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,455.0 
Dundy County  6,7,Nebraska,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,452.3 
Morrill County  6,15,Nebraska,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,448.5 
Dawes County  6,24,Nebraska,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,447.2 
Gosper County  6,7,Nebraska,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,446.3 
Seward County  6,46,Nebraska,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,444.9 
Cheyenne County  6,28,Nebraska,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,444.8 
Pierce County  6,22,Nebraska,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,443.7 
Rock County  6,5,Nebraska,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,442.6 
Holt County  6,34,Nebraska,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,441.8 
Red Willow County  6,33,Nebraska,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,436.9 
Phelps County  6,26,Nebraska,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,434.3 
Wayne County  6,23,Nebraska,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,427.0 
Harlan County  6,13,Nebraska,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,415.9 
Dakota County  6,41,Nebraska,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,405.7 
Colfax County  6,22,Nebraska,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,400.8 
Frontier County  6,8,Nebraska,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,383.0 
Cherry County  6,16,Nebraska,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,377.4 
Kimball County  6,10,Nebraska,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,364.9 
Brown County  6,8,Nebraska,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,307.0 
Stanton County  6,11,Nebraska,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,278.6 
Hitchcock County  6,12,Nebraska,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,600.7 
Sherman County  6,13,Nebraska,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,549.5 
Thayer County  6,19,Nebraska,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,528.4 
Furnas County  6,20,Nebraska,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,523.2 
